MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
HURTO A PERSONAS ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 28 DE FEBRERO DE AÑO 2022;;;;;;;
ARMAS MEDIO;DEPARTAMENTO ;MUNICIPIO;FECHA  HECHO ;GENERO;*AGRUPA EDAD PERSONA;CODIGO_DANE;CANTIDAD 
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;24/01/2022;MASCULINO;ADULTOS;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;25/01/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;25/01/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;26/01/2022;FEMENINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;26/01/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;27/01/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;27/01/2022;MASCULINO;ADULTOS;25754000;9
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;28/01/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;28/01/2022;MASCULINO;ADULTOS;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;29/01/2022;FEMENINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;29/01/2022;MASCULINO;ADULTOS;25754000;7
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;30/01/2022;FEMENINO;ADULTOS;25754000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;30/01/2022;MASCULINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;31/01/2022;FEMENINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;31/01/2022;MASCULINO;ADULTOS;25754000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;01/02/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;01/02/2022;MASCULINO;ADULTOS;25754000;7
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;02/02/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;02/02/2022;MASCULINO;ADOLESCENTES;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;02/02/2022;MASCULINO;ADULTOS;25754000;9
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;03/02/2022;FEMENINO;ADULTOS;25754000;8
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;03/02/2022;MASCULINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;04/02/2022;FEMENINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;04/02/2022;MASCULINO;ADULTOS;25754000;9
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;05/02/2022;FEMENINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;05/02/2022;MASCULINO;ADOLESCENTES;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;05/02/2022;MASCULINO;ADULTOS;25754000;7
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;06/02/2022;MASCULINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;07/02/2022;FEMENINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;07/02/2022;MASCULINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;08/02/2022;FEMENINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;08/02/2022;MASCULINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;09/02/2022;FEMENINO;ADOLESCENTES;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;09/02/2022;FEMENINO;ADULTOS;25754000;7
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;09/02/2022;MASCULINO;ADOLESCENTES;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;09/02/2022;MASCULINO;ADULTOS;25754000;9
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;10/02/2022;FEMENINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;10/02/2022;MASCULINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;11/02/2022;FEMENINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;11/02/2022;MASCULINO;ADOLESCENTES;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;11/02/2022;MASCULINO;ADULTOS;25754000;7
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;12/02/2022;FEMENINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;12/02/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;13/02/2022;FEMENINO;ADULTOS;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;13/02/2022;MASCULINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;14/02/2022;FEMENINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;14/02/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;15/02/2022;FEMENINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;15/02/2022;MASCULINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;16/02/2022;FEMENINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;16/02/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;17/02/2022;FEMENINO;ADULTOS;25754000;10
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;17/02/2022;MASCULINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;18/02/2022;FEMENINO;ADULTOS;25754000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;18/02/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;19/02/2022;FEMENINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;19/02/2022;MASCULINO;ADULTOS;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;20/02/2022;FEMENINO;ADULTOS;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;20/02/2022;MASCULINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;21/02/2022;FEMENINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;21/02/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;22/02/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;22/02/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;23/02/2022;FEMENINO;ADOLESCENTES;25754000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;23/02/2022;FEMENINO;ADULTOS;25754000;12
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;23/02/2022;MASCULINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;24/02/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;24/02/2022;MASCULINO;ADULTOS;25754000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;25/02/2022;FEMENINO;ADULTOS;25754000;6
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;25/02/2022;MASCULINO;ADULTOS;25754000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;26/02/2022;FEMENINO;ADULTOS;25754000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;26/02/2022;MASCULINO;ADULTOS;25754000;7
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;27/02/2022;FEMENINO;ADULTOS;25754000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;27/02/2022;MASCULINO;ADULTOS;25754000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;28/02/2022;FEMENINO;ADULTOS;25754000;5
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOACHA;28/02/2022;MASCULINO;ADULTOS;25754000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;06/01/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;09/01/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;15/01/2022;FEMENINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;16/01/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;25/01/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;28/01/2022;FEMENINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;06/02/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;07/02/2022;FEMENINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;10/02/2022;FEMENINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;11/02/2022;FEMENINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;16/02/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;19/02/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;20/02/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SOPÓ;23/02/2022;MASCULINO;ADULTOS;25758000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUBACHOQUE;05/02/2022;MASCULINO;ADULTOS;25769000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUBACHOQUE;13/02/2022;FEMENINO;ADULTOS;25769000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUBACHOQUE;17/02/2022;MASCULINO;ADULTOS;25769000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUBACHOQUE;19/02/2022;FEMENINO;ADULTOS;25769000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUESCA;07/01/2022;MASCULINO;ADULTOS;25772000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUESCA;18/01/2022;FEMENINO;ADULTOS;25772000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUESCA;17/02/2022;FEMENINO;ADULTOS;25772000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUESCA;18/02/2022;FEMENINO;ADULTOS;25772000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUTATAUSA;10/01/2022;MASCULINO;ADULTOS;25781000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUTATAUSA;19/01/2022;FEMENINO;ADULTOS;25781000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUTATAUSA;20/02/2022;FEMENINO;ADULTOS;25781000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;SUTATAUSA;23/02/2022;MASCULINO;ADULTOS;25781000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TABIO;15/01/2022;MASCULINO;ADULTOS;25785000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TABIO;07/02/2022;FEMENINO;ADULTOS;25785000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TABIO;13/02/2022;MASCULINO;ADULTOS;25785000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TABIO;16/02/2022;MASCULINO;ADULTOS;25785000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TAUSA;29/01/2022;MASCULINO;ADULTOS;25793000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;06/01/2022;MASCULINO;ADULTOS;25799000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;12/01/2022;FEMENINO;ADULTOS;25799000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;23/01/2022;FEMENINO;ADULTOS;25799000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;23/01/2022;MASCULINO;ADULTOS;25799000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;29/01/2022;MASCULINO;ADULTOS;25799000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;02/02/2022;FEMENINO;ADULTOS;25799000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;10/02/2022;MASCULINO;ADULTOS;25799000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;13/02/2022;MASCULINO;ADULTOS;25799000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TENJO;20/02/2022;MASCULINO;ADULTOS;25799000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TIBACUY;02/01/2022;FEMENINO;ADULTOS;25805000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TIBIRITA;20/01/2022;MASCULINO;ADULTOS;25807000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCAIMA;01/01/2022;FEMENINO;ADULTOS;25815000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCAIMA;06/01/2022;FEMENINO;ADULTOS;25815000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCAIMA;07/01/2022;MASCULINO;ADULTOS;25815000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCAIMA;08/01/2022;MASCULINO;ADULTOS;25815000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCAIMA;12/01/2022;FEMENINO;ADULTOS;25815000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCAIMA;02/02/2022;MASCULINO;ADULTOS;25815000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCAIMA;28/02/2022;FEMENINO;ADULTOS;25815000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;06/01/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;11/01/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;12/01/2022;FEMENINO;ADULTOS;25817000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;18/01/2022;MASCULINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;22/01/2022;FEMENINO;ADULTOS;25817000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;22/01/2022;MASCULINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;26/01/2022;MASCULINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;28/01/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;31/01/2022;MASCULINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;03/02/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;05/02/2022;FEMENINO;ADULTOS;25817000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;10/02/2022;MASCULINO;ADULTOS;25817000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;15/02/2022;MASCULINO;ADULTOS;25817000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;16/02/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;17/02/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;19/02/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;19/02/2022;MASCULINO;ADULTOS;25817000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;24/02/2022;FEMENINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;TOCANCIPÁ;27/02/2022;MASCULINO;ADULTOS;25817000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;UNE;01/01/2022;FEMENINO;ADULTOS;25845000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ÚTICA;09/01/2022;MASCULINO;ADULTOS;25851000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VENECIA;18/02/2022;MASCULINO;ADULTOS;25506000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VERGARA;13/02/2022;FEMENINO;ADULTOS;25862000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;01/01/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;01/01/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;09/01/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;11/01/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;13/01/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;16/01/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;17/01/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;22/01/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;23/01/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;26/01/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;30/01/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;01/02/2022;MASCULINO;ADOLESCENTES;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;03/02/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;04/02/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;08/02/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;09/02/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;17/02/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;17/02/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;19/02/2022;MASCULINO;ADULTOS;25843000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;23/02/2022;FEMENINO;ADULTOS;25843000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;26/02/2022;FEMENINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;26/02/2022;MASCULINO;ADULTOS;25843000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLAGÓMEZ;21/01/2022;MASCULINO;ADULTOS;25871000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLAPINZÓN;03/01/2022;MASCULINO;ADULTOS;25873000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLAPINZÓN;10/01/2022;FEMENINO;ADULTOS;25873000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLAPINZÓN;18/01/2022;MASCULINO;ADULTOS;25873000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLAPINZÓN;24/02/2022;FEMENINO;ADULTOS;25873000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;09/01/2022;FEMENINO;ADULTOS;25875000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;11/01/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;14/01/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;15/01/2022;FEMENINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;19/01/2022;FEMENINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;26/01/2022;FEMENINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;04/02/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;09/02/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;12/02/2022;FEMENINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;12/02/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;13/02/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;17/02/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;18/02/2022;FEMENINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VILLETA;27/02/2022;MASCULINO;ADULTOS;25875000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VIOTÁ;02/01/2022;FEMENINO;ADULTOS;25878000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VIOTÁ;09/01/2022;FEMENINO;ADULTOS;25878000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VIOTÁ;14/01/2022;MASCULINO;ADULTOS;25878000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;VIOTÁ;14/02/2022;FEMENINO;ADULTOS;25878000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;01/01/2022;FEMENINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;01/01/2022;MASCULINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;02/01/2022;FEMENINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;03/01/2022;MASCULINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;04/01/2022;FEMENINO;ADULTOS;25899000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;04/01/2022;MASCULINO;ADULTOS;25899000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;07/01/2022;FEMENINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;12/01/2022;MASCULINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;14/01/2022;MASCULINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;15/01/2022;FEMENINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;15/01/2022;MASCULINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;17/01/2022;MASCULINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;18/01/2022;FEMENINO;ADULTOS;25899000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;19/01/2022;FEMENINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;19/01/2022;MASCULINO;ADULTOS;25899000;3
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;20/01/2022;FEMENINO;ADULTOS;25899000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;21/01/2022;FEMENINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;21/01/2022;MASCULINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;23/01/2022;FEMENINO;ADULTOS;25899000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;ZIPAQUIRÁ;24/01/2022;MASCULINO;ADULTOS;25899000;1
